target,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
71.0,4.0,0.0,10.0,22.0,0.0,0.0,0.0,1.0,0.3,0.3333,0.75,0.0
3.0,4.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,0.24,0.2879,0.87,0.0
170.0,4.0,0.0,10.0,12.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.44,0.2239
116.0,4.0,0.0,10.0,21.0,0.0,1.0,1.0,2.0,0.36,0.3485,0.76,0.19399999999999998
21.0,4.0,0.0,11.0,0.0,0.0,2.0,1.0,2.0,0.36,0.3485,0.87,0.1642
8.0,4.0,0.0,11.0,4.0,0.0,2.0,1.0,1.0,0.34,0.3182,0.81,0.2239
18.0,4.0,0.0,11.0,5.0,0.0,2.0,1.0,1.0,0.32,0.3182,0.81,0.19399999999999998
254.0,4.0,0.0,11.0,7.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.76,0.19399999999999998
222.0,4.0,0.0,11.0,9.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.66,0.1642
135.0,4.0,0.0,11.0,10.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.62,0.1343
167.0,4.0,0.0,11.0,13.0,0.0,2.0,1.0,1.0,0.48,0.4697,0.55,0.19399999999999998
298.0,4.0,0.0,11.0,16.0,0.0,2.0,1.0,1.0,0.48,0.4697,0.44,0.1642
460.0,4.0,0.0,11.0,18.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.58,0.1045
313.0,4.0,0.0,11.0,19.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.58,0.0896
2.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.87,0.0
2.0,4.0,0.0,11.0,3.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.75,0.0
27.0,4.0,0.0,11.0,5.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.81,0.0
472.0,4.0,0.0,11.0,8.0,0.0,3.0,1.0,1.0,0.32,0.3485,0.87,0.0
182.0,4.0,0.0,11.0,20.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.66,0.1343
292.0,4.0,0.0,11.0,7.0,0.0,4.0,1.0,2.0,0.32,0.3333,0.81,0.0896
110.0,4.0,0.0,11.0,10.0,0.0,4.0,1.0,2.0,0.4,0.4091,0.76,0.19399999999999998
120.0,4.0,0.0,11.0,11.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.67,0.19399999999999998
152.0,4.0,0.0,11.0,14.0,0.0,4.0,1.0,1.0,0.52,0.5,0.52,0.1642
498.0,4.0,0.0,11.0,17.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.55,0.0896
433.0,4.0,0.0,11.0,18.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.63,0.1343
209.0,4.0,0.0,11.0,20.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.71,0.1045
137.0,4.0,0.0,11.0,22.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.82,0.0
95.0,4.0,0.0,11.0,23.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.82,0.0896
43.0,4.0,0.0,11.0,0.0,0.0,5.0,1.0,2.0,0.4,0.4091,0.82,0.0
17.0,4.0,0.0,11.0,1.0,0.0,5.0,1.0,2.0,0.4,0.4091,0.82,0.0
8.0,4.0,0.0,11.0,3.0,0.0,5.0,1.0,2.0,0.38,0.3939,0.87,0.1642
237.0,4.0,0.0,11.0,15.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.44,0.3881
290.0,4.0,0.0,11.0,16.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.36,0.3881
480.0,4.0,0.0,11.0,17.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.38,0.3582
123.0,4.0,0.0,11.0,21.0,0.0,5.0,1.0,1.0,0.34,0.3182,0.46,0.2537
115.0,4.0,0.0,11.0,22.0,0.0,5.0,1.0,1.0,0.34,0.303,0.46,0.3284
335.0,4.0,0.0,11.0,16.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.4,0.2239
237.0,4.0,0.0,11.0,18.0,0.0,6.0,0.0,1.0,0.36,0.3636,0.5,0.0896
118.0,4.0,0.0,11.0,21.0,0.0,6.0,0.0,1.0,0.32,0.3485,0.66,0.0
82.0,4.0,0.0,11.0,22.0,0.0,6.0,0.0,1.0,0.3,0.3333,0.65,0.0
115.0,4.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.26,0.303,0.81,0.0
28.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.87,0.1045
262.0,4.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,0.36,0.3636,0.66,0.0896
314.0,4.0,0.0,11.0,13.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.51,0.1642
256.0,4.0,0.0,11.0,17.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.62,0.1642
88.0,4.0,0.0,11.0,21.0,0.0,0.0,0.0,1.0,0.36,0.3636,0.81,0.0896
2.0,4.0,0.0,11.0,2.0,0.0,1.0,1.0,1.0,0.32,0.3485,0.93,0.0
3.0,4.0,0.0,11.0,3.0,0.0,1.0,1.0,1.0,0.32,0.3485,0.93,0.0
311.0,4.0,0.0,11.0,7.0,0.0,1.0,1.0,2.0,0.28,0.3182,0.93,0.0
123.0,4.0,0.0,11.0,10.0,0.0,1.0,1.0,1.0,0.36,0.3485,0.93,0.1343
204.0,4.0,0.0,11.0,20.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.71,0.0
139.0,4.0,0.0,11.0,21.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.82,0.1045
48.0,4.0,0.0,11.0,23.0,0.0,1.0,1.0,1.0,0.36,0.3636,0.87,0.0896
11.0,4.0,0.0,11.0,1.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.93,0.1045
99.0,4.0,0.0,11.0,6.0,0.0,2.0,1.0,1.0,0.3,0.3333,0.87,0.0
323.0,4.0,0.0,11.0,7.0,0.0,2.0,1.0,1.0,0.3,0.3182,0.87,0.1045
129.0,4.0,0.0,11.0,10.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.71,0.0896
147.0,4.0,0.0,11.0,11.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.63,0.1343
196.0,4.0,0.0,11.0,13.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.49,0.1642
161.0,4.0,0.0,11.0,14.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.46,0.1045
289.0,4.0,0.0,11.0,16.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.46,0.1343
182.0,4.0,0.0,11.0,21.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.76,0.0
4.0,4.0,0.0,11.0,4.0,0.0,3.0,1.0,1.0,0.32,0.3485,0.87,0.0
28.0,4.0,0.0,11.0,5.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.87,0.0
98.0,4.0,0.0,11.0,6.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.87,0.0
300.0,4.0,0.0,11.0,7.0,0.0,3.0,1.0,1.0,0.3,0.3333,0.87,0.0
281.0,4.0,0.0,11.0,16.0,0.0,3.0,1.0,1.0,0.52,0.5,0.48,0.19399999999999998
485.0,4.0,0.0,11.0,17.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.63,0.1045
219.0,4.0,0.0,11.0,20.0,0.0,3.0,1.0,1.0,0.44,0.4394,0.77,0.0
114.0,4.0,0.0,11.0,22.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.87,0.0
11.0,4.0,0.0,11.0,3.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.94,0.0896
3.0,4.0,0.0,11.0,4.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.94,0.0896
436.0,4.0,0.0,11.0,8.0,0.0,4.0,1.0,2.0,0.4,0.4091,0.94,0.0896
167.0,4.0,0.0,11.0,12.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.67,0.3582
64.0,4.0,0.0,11.0,14.0,0.0,4.0,1.0,3.0,0.36,0.3333,0.87,0.2836
73.0,4.0,0.0,11.0,16.0,0.0,4.0,1.0,3.0,0.36,0.3485,0.81,0.2239
273.0,4.0,0.0,11.0,18.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.81,0.1642
211.0,4.0,0.0,11.0,19.0,0.0,4.0,1.0,2.0,0.36,0.3485,0.71,0.2239
168.0,4.0,0.0,11.0,20.0,0.0,4.0,1.0,2.0,0.36,0.3333,0.62,0.2836
89.0,4.0,0.0,11.0,22.0,0.0,4.0,1.0,1.0,0.36,0.3333,0.53,0.2836
11.0,4.0,0.0,11.0,2.0,1.0,5.0,0.0,1.0,0.32,0.2879,0.57,0.2836
13.0,4.0,0.0,11.0,5.0,1.0,5.0,0.0,1.0,0.3,0.2879,0.49,0.2537
121.0,4.0,0.0,11.0,7.0,1.0,5.0,0.0,1.0,0.28,0.2727,0.45,0.2537
258.0,4.0,0.0,11.0,8.0,1.0,5.0,0.0,1.0,0.3,0.2727,0.42,0.3582
200.0,4.0,0.0,11.0,10.0,1.0,5.0,0.0,1.0,0.32,0.2727,0.42,0.5522
170.0,4.0,0.0,11.0,11.0,1.0,5.0,0.0,1.0,0.34,0.2879,0.42,0.4925
236.0,4.0,0.0,11.0,13.0,1.0,5.0,0.0,1.0,0.38,0.3939,0.37,0.5522
310.0,4.0,0.0,11.0,17.0,1.0,5.0,0.0,1.0,0.34,0.303,0.39,0.3284
109.0,4.0,0.0,11.0,20.0,1.0,5.0,0.0,1.0,0.32,0.3182,0.39,0.19399999999999998
83.0,4.0,0.0,11.0,21.0,1.0,5.0,0.0,1.0,0.3,0.303,0.45,0.1642
64.0,4.0,0.0,11.0,0.0,0.0,6.0,0.0,1.0,0.24,0.2424,0.6,0.1343
17.0,4.0,0.0,11.0,3.0,0.0,6.0,0.0,1.0,0.24,0.2424,0.7,0.1343
4.0,4.0,0.0,11.0,5.0,0.0,6.0,0.0,1.0,0.22,0.2576,0.75,0.0896
7.0,4.0,0.0,11.0,6.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.75,0.1642
232.0,4.0,0.0,11.0,10.0,0.0,6.0,0.0,1.0,0.34,0.3182,0.61,0.2836
285.0,4.0,0.0,11.0,17.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.34,0.2537
132.0,4.0,0.0,11.0,20.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.5,0.2836
5.0,4.0,0.0,11.0,5.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.61,0.1642
43.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,0.34,0.3182,0.66,0.2239
295.0,4.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.4,0.4179
354.0,4.0,0.0,11.0,12.0,0.0,0.0,0.0,2.0,0.52,0.5,0.29,0.4179
371.0,4.0,0.0,11.0,14.0,0.0,0.0,0.0,2.0,0.54,0.5152,0.28,0.4925
310.0,4.0,0.0,11.0,15.0,0.0,0.0,0.0,2.0,0.5,0.4848,0.42,0.3284
319.0,4.0,0.0,11.0,16.0,0.0,0.0,0.0,2.0,0.54,0.5152,0.28,0.3881
190.0,4.0,0.0,11.0,18.0,0.0,0.0,0.0,1.0,0.52,0.5,0.27,0.3284
139.0,4.0,0.0,11.0,20.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.31,0.3582
30.0,4.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.59,0.2836
5.0,4.0,0.0,11.0,4.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.67,0.2239
114.0,4.0,0.0,11.0,6.0,0.0,1.0,1.0,2.0,0.44,0.4394,0.72,0.2239
452.0,4.0,0.0,11.0,8.0,0.0,1.0,1.0,2.0,0.46,0.4545,0.67,0.19399999999999998
233.0,4.0,0.0,11.0,9.0,0.0,1.0,1.0,2.0,0.48,0.4697,0.67,0.3284
128.0,4.0,0.0,11.0,11.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.6,0.2836
202.0,4.0,0.0,11.0,12.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.56,0.2985
302.0,4.0,0.0,11.0,19.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.53,0.2985
213.0,4.0,0.0,11.0,21.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.53,0.3582
113.0,4.0,0.0,11.0,22.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.56,0.3582
61.0,4.0,0.0,11.0,23.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.64,0.2985
28.0,4.0,0.0,11.0,5.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.68,0.2836
108.0,4.0,0.0,11.0,6.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.64,0.0896
319.0,4.0,0.0,11.0,7.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.68,0.1642
200.0,4.0,0.0,11.0,9.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.64,0.0896
138.0,4.0,0.0,11.0,10.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.64,0.2836
134.0,4.0,0.0,11.0,11.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.64,0.19399999999999998
176.0,4.0,0.0,11.0,12.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.68,0.0
271.0,4.0,0.0,11.0,16.0,0.0,2.0,1.0,2.0,0.52,0.5,0.68,0.1343
238.0,4.0,0.0,11.0,20.0,0.0,2.0,1.0,2.0,0.48,0.4697,0.82,0.1343
5.0,4.0,0.0,11.0,1.0,0.0,3.0,1.0,3.0,0.46,0.4545,0.94,0.0896
5.0,4.0,0.0,11.0,3.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.94,0.1045
4.0,4.0,0.0,11.0,4.0,0.0,3.0,1.0,2.0,0.44,0.4394,1.0,0.2239
60.0,4.0,0.0,11.0,11.0,0.0,3.0,1.0,3.0,0.46,0.4545,0.94,0.0896
58.0,4.0,0.0,11.0,13.0,0.0,3.0,1.0,3.0,0.46,0.4545,0.94,0.1343
123.0,4.0,0.0,11.0,16.0,0.0,3.0,1.0,3.0,0.48,0.4697,0.94,0.1045
99.0,4.0,0.0,11.0,20.0,0.0,3.0,1.0,3.0,0.44,0.4394,0.88,0.3881
46.0,4.0,0.0,11.0,22.0,0.0,3.0,1.0,3.0,0.42,0.4242,0.88,0.2239
5.0,4.0,0.0,11.0,2.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.82,0.2239
3.0,4.0,0.0,11.0,3.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.77,0.3284
22.0,4.0,0.0,11.0,5.0,0.0,4.0,1.0,3.0,0.34,0.303,0.71,0.3284
355.0,4.0,0.0,11.0,8.0,0.0,4.0,1.0,3.0,0.34,0.303,0.61,0.2985
198.0,4.0,0.0,11.0,9.0,0.0,4.0,1.0,2.0,0.34,0.303,0.61,0.3284
124.0,4.0,0.0,11.0,13.0,0.0,4.0,1.0,2.0,0.34,0.303,0.49,0.4478
110.0,4.0,0.0,11.0,14.0,0.0,4.0,1.0,2.0,0.34,0.303,0.49,0.3881
116.0,4.0,0.0,11.0,15.0,0.0,4.0,1.0,2.0,0.34,0.303,0.49,0.4478
195.0,4.0,0.0,11.0,16.0,0.0,4.0,1.0,1.0,0.32,0.2879,0.39,0.4179
116.0,4.0,0.0,11.0,21.0,0.0,4.0,1.0,1.0,0.3,0.2879,0.42,0.2537
84.0,4.0,0.0,11.0,22.0,0.0,4.0,1.0,1.0,0.26,0.2424,0.52,0.2537
30.0,4.0,0.0,11.0,0.0,0.0,5.0,1.0,1.0,0.26,0.2576,0.48,0.1642
10.0,4.0,0.0,11.0,2.0,0.0,5.0,1.0,1.0,0.24,0.2273,0.44,0.2239
5.0,4.0,0.0,11.0,4.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.44,0.1642
213.0,4.0,0.0,11.0,9.0,0.0,5.0,1.0,1.0,0.26,0.2576,0.41,0.19399999999999998
209.0,4.0,0.0,11.0,16.0,0.0,5.0,1.0,1.0,0.34,0.3333,0.29,0.1343
97.0,4.0,0.0,11.0,22.0,0.0,5.0,1.0,1.0,0.26,0.2727,0.52,0.1045
35.0,4.0,0.0,11.0,1.0,0.0,6.0,0.0,1.0,0.26,0.2273,0.52,0.2985
46.0,4.0,0.0,11.0,2.0,0.0,6.0,0.0,1.0,0.24,0.2424,0.56,0.1642
8.0,4.0,0.0,11.0,4.0,0.0,6.0,0.0,1.0,0.26,0.2273,0.48,0.3284
12.0,4.0,0.0,11.0,6.0,0.0,6.0,0.0,1.0,0.24,0.2121,0.6,0.3284
41.0,4.0,0.0,11.0,7.0,0.0,6.0,0.0,1.0,0.24,0.2273,0.6,0.2537
92.0,4.0,0.0,11.0,8.0,0.0,6.0,0.0,1.0,0.26,0.2424,0.56,0.2537
233.0,4.0,0.0,11.0,11.0,0.0,6.0,0.0,1.0,0.36,0.3788,0.4,0.0
311.0,4.0,0.0,11.0,12.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.35,0.2836
363.0,4.0,0.0,11.0,13.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.3,0.2836
108.0,4.0,0.0,11.0,21.0,0.0,6.0,0.0,2.0,0.36,0.3485,0.62,0.19399999999999998
106.0,4.0,0.0,11.0,22.0,0.0,6.0,0.0,2.0,0.38,0.3939,0.62,0.1642
93.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.66,0.1642
229.0,4.0,0.0,11.0,10.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.72,0.1045
351.0,4.0,0.0,11.0,15.0,0.0,0.0,0.0,2.0,0.52,0.5,0.68,0.19399999999999998
145.0,4.0,0.0,11.0,18.0,0.0,0.0,0.0,2.0,0.54,0.5152,0.64,0.19399999999999998
5.0,4.0,0.0,11.0,4.0,0.0,1.0,1.0,3.0,0.44,0.4394,1.0,0.1343
76.0,4.0,0.0,11.0,6.0,0.0,1.0,1.0,2.0,0.42,0.4242,1.0,0.0
162.0,4.0,0.0,11.0,12.0,0.0,1.0,1.0,2.0,0.5,0.4848,0.77,0.1343
135.0,4.0,0.0,11.0,14.0,0.0,1.0,1.0,2.0,0.48,0.4697,0.82,0.19399999999999998
108.0,4.0,0.0,11.0,15.0,0.0,1.0,1.0,3.0,0.44,0.4394,0.94,0.2239
192.0,4.0,0.0,11.0,18.0,0.0,1.0,1.0,3.0,0.42,0.4242,0.88,0.19399999999999998
80.0,4.0,0.0,11.0,20.0,0.0,1.0,1.0,3.0,0.4,0.4091,0.87,0.2239
18.0,4.0,0.0,11.0,5.0,0.0,2.0,1.0,3.0,0.38,0.3939,0.94,0.1642
121.0,4.0,0.0,11.0,7.0,0.0,2.0,1.0,3.0,0.38,0.3939,0.94,0.2239
52.0,4.0,0.0,11.0,10.0,0.0,2.0,1.0,3.0,0.4,0.4091,0.94,0.0
8.0,4.0,0.0,11.0,1.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.94,0.2985
6.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,3.0,0.5,0.4848,0.94,0.3582
156.0,4.0,0.0,11.0,7.0,0.0,3.0,1.0,2.0,0.46,0.4545,1.0,0.0896
167.0,4.0,0.0,11.0,9.0,0.0,3.0,1.0,2.0,0.52,0.5,0.94,0.19399999999999998
76.0,4.0,0.0,11.0,10.0,0.0,3.0,1.0,2.0,0.52,0.5,0.94,0.19399999999999998
160.0,4.0,0.0,11.0,12.0,0.0,3.0,1.0,1.0,0.48,0.4697,0.55,0.4179
207.0,4.0,0.0,11.0,15.0,0.0,3.0,1.0,2.0,0.42,0.4242,0.54,0.4478
173.0,4.0,0.0,11.0,16.0,0.0,3.0,1.0,2.0,0.4,0.4091,0.62,0.4627
163.0,4.0,0.0,11.0,17.0,0.0,3.0,1.0,3.0,0.38,0.3939,0.71,0.3881
122.0,4.0,0.0,11.0,19.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.58,0.3881
68.0,4.0,0.0,11.0,20.0,0.0,3.0,1.0,1.0,0.36,0.3333,0.62,0.3881
51.0,4.0,0.0,11.0,23.0,0.0,3.0,1.0,1.0,0.34,0.303,0.61,0.3582
24.0,4.0,0.0,11.0,1.0,1.0,4.0,0.0,1.0,0.32,0.2879,0.57,0.4179
5.0,4.0,0.0,11.0,3.0,1.0,4.0,0.0,1.0,0.28,0.2879,0.65,0.1343
2.0,4.0,0.0,11.0,4.0,1.0,4.0,0.0,1.0,0.3,0.3182,0.61,0.0896
11.0,4.0,0.0,11.0,5.0,1.0,4.0,0.0,1.0,0.3,0.3182,0.61,0.1045
31.0,4.0,0.0,11.0,20.0,1.0,4.0,0.0,1.0,0.36,0.3485,0.76,0.1642
5.0,4.0,0.0,11.0,5.0,0.0,5.0,1.0,1.0,0.28,0.3182,0.75,0.0
13.0,4.0,0.0,11.0,6.0,0.0,5.0,1.0,1.0,0.26,0.2727,0.81,0.1045
226.0,4.0,0.0,11.0,11.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.1045
153.0,4.0,0.0,11.0,18.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.44,0.0896
134.0,4.0,0.0,11.0,19.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.67,0.0
33.0,4.0,0.0,11.0,23.0,0.0,5.0,1.0,1.0,0.34,0.3485,0.76,0.1045
29.0,4.0,0.0,11.0,1.0,0.0,6.0,0.0,1.0,0.32,0.3333,0.76,0.0896
23.0,4.0,0.0,11.0,2.0,0.0,6.0,0.0,1.0,0.3,0.3182,0.81,0.1045
141.0,4.0,0.0,11.0,10.0,0.0,6.0,0.0,1.0,0.36,0.3788,0.81,0.0
309.0,4.0,0.0,11.0,12.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.51,0.0
325.0,4.0,0.0,11.0,13.0,0.0,6.0,0.0,1.0,0.48,0.4697,0.44,0.0
185.0,4.0,0.0,11.0,18.0,0.0,6.0,0.0,2.0,0.42,0.4242,0.62,0.1642
92.0,4.0,0.0,11.0,21.0,0.0,6.0,0.0,2.0,0.38,0.3939,0.82,0.0
69.0,4.0,0.0,11.0,23.0,0.0,6.0,0.0,1.0,0.36,0.3788,0.81,0.0
4.0,4.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,0.34,0.3485,0.87,0.1045
313.0,4.0,0.0,11.0,14.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.43,0.4627
317.0,4.0,0.0,11.0,15.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.43,0.2836
139.0,4.0,0.0,11.0,19.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.67,0.2239
66.0,4.0,0.0,11.0,22.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.72,0.2537
104.0,4.0,0.0,11.0,6.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.82,0.0896
277.0,4.0,0.0,11.0,7.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.88,0.0
178.0,4.0,0.0,11.0,12.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.6,0.1045
162.0,4.0,0.0,11.0,13.0,0.0,1.0,1.0,2.0,0.58,0.5455,0.56,0.0
468.0,4.0,0.0,11.0,17.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.56,0.19399999999999998
156.0,4.0,0.0,11.0,21.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.77,0.2239
17.0,4.0,0.0,11.0,1.0,0.0,2.0,1.0,1.0,0.52,0.5,0.83,0.0896
5.0,4.0,0.0,11.0,2.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.88,0.0
89.0,4.0,0.0,11.0,6.0,0.0,2.0,1.0,1.0,0.52,0.5,0.83,0.2836
202.0,4.0,0.0,11.0,9.0,0.0,2.0,1.0,3.0,0.56,0.5303,0.73,0.4179
18.0,4.0,0.0,11.0,12.0,0.0,2.0,1.0,3.0,0.42,0.4242,0.82,0.4179
250.0,4.0,0.0,11.0,19.0,0.0,2.0,1.0,2.0,0.4,0.4091,0.82,0.3284
95.0,4.0,0.0,11.0,22.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.82,0.2985
24.0,4.0,0.0,11.0,0.0,0.0,3.0,1.0,1.0,0.36,0.3333,0.62,0.4179
5.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.32,0.3182,0.7,0.1642
5.0,4.0,0.0,11.0,4.0,0.0,3.0,1.0,1.0,0.3,0.2879,0.75,0.2239
22.0,4.0,0.0,11.0,5.0,0.0,3.0,1.0,1.0,0.28,0.2727,0.81,0.19399999999999998
103.0,4.0,0.0,11.0,6.0,0.0,3.0,1.0,1.0,0.26,0.2727,0.87,0.1045
110.0,4.0,0.0,11.0,10.0,0.0,3.0,1.0,1.0,0.34,0.3182,0.66,0.2239
122.0,4.0,0.0,11.0,11.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.54,0.2985
147.0,4.0,0.0,11.0,13.0,0.0,3.0,1.0,2.0,0.38,0.3939,0.43,0.3582
376.0,4.0,0.0,11.0,18.0,0.0,3.0,1.0,1.0,0.34,0.303,0.49,0.3284
190.0,4.0,0.0,11.0,20.0,0.0,3.0,1.0,2.0,0.32,0.303,0.57,0.2836
135.0,4.0,0.0,11.0,21.0,0.0,3.0,1.0,1.0,0.32,0.2879,0.53,0.3881
50.0,4.0,0.0,11.0,23.0,0.0,3.0,1.0,1.0,0.28,0.2576,0.52,0.2836
20.0,4.0,0.0,12.0,0.0,0.0,4.0,1.0,1.0,0.28,0.2576,0.52,0.3284
150.0,4.0,0.0,12.0,14.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.4,0.2239
405.0,4.0,0.0,12.0,18.0,0.0,4.0,1.0,1.0,0.36,0.3636,0.43,0.1045
10.0,4.0,0.0,12.0,2.0,0.0,5.0,1.0,1.0,0.24,0.2879,0.75,0.0
3.0,4.0,0.0,12.0,4.0,0.0,5.0,1.0,1.0,0.22,0.2727,0.8,0.0
87.0,4.0,0.0,12.0,6.0,0.0,5.0,1.0,1.0,0.22,0.2727,0.8,0.0
246.0,4.0,0.0,12.0,9.0,0.0,5.0,1.0,1.0,0.28,0.3182,0.81,0.0
204.0,4.0,0.0,12.0,12.0,0.0,5.0,1.0,1.0,0.36,0.3485,0.57,0.1343
207.0,4.0,0.0,12.0,13.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.47,0.1343
170.0,4.0,0.0,12.0,14.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.44,0.1045
276.0,4.0,0.0,12.0,16.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.41,0.0896
102.0,4.0,0.0,12.0,22.0,0.0,5.0,1.0,1.0,0.32,0.3182,0.53,0.19399999999999998
95.0,4.0,0.0,12.0,23.0,0.0,5.0,1.0,1.0,0.32,0.303,0.53,0.2836
71.0,4.0,0.0,12.0,1.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.65,0.19399999999999998
8.0,4.0,0.0,12.0,4.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.75,0.1343
26.0,4.0,0.0,12.0,7.0,0.0,6.0,0.0,1.0,0.22,0.2576,0.75,0.0896
63.0,4.0,0.0,12.0,8.0,0.0,6.0,0.0,1.0,0.24,0.2576,0.75,0.0896
305.0,4.0,0.0,12.0,16.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.46,0.0
109.0,4.0,0.0,12.0,21.0,0.0,6.0,0.0,2.0,0.3,0.3182,0.61,0.0896
85.0,4.0,0.0,12.0,23.0,0.0,6.0,0.0,1.0,0.3,0.303,0.7,0.1343
62.0,4.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.26,0.303,0.81,0.0
