target,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
54.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,0.64,0.5909,0.78,0.3582
20.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,0.62,0.5758,0.83,0.3881
215.0,2.0,0.0,4.0,7.0,0.0,4.0,1.0,2.0,0.64,0.5909,0.78,0.4478
54.0,2.0,0.0,4.0,10.0,0.0,4.0,1.0,2.0,0.62,0.5606,0.88,0.2836
10.0,2.0,0.0,4.0,2.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.63,0.1045
5.0,2.0,0.0,4.0,3.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.59,0.0896
6.0,2.0,0.0,4.0,4.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.51,0.1343
25.0,2.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.47,0.1343
71.0,2.0,0.0,4.0,6.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.45,0.2836
252.0,2.0,0.0,4.0,15.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.4,0.2985
146.0,2.0,0.0,4.0,22.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.58,0.1642
65.0,2.0,0.0,4.0,2.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.54,0.2239
7.0,2.0,0.0,4.0,4.0,0.0,6.0,0.0,2.0,0.42,0.4242,0.54,0.2239
156.0,2.0,0.0,4.0,9.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.51,0.3582
455.0,2.0,0.0,4.0,13.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.39,0.2985
452.0,2.0,0.0,4.0,14.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.39,0.2239
387.0,2.0,0.0,4.0,19.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.43,0.1343
177.0,2.0,0.0,4.0,21.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.62,0.1343
96.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.67,0.0896
13.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.82,0.0896
114.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.72,0.1343
371.0,2.0,0.0,5.0,8.0,0.0,1.0,1.0,2.0,0.48,0.4697,0.77,0.2239
172.0,2.0,0.0,5.0,9.0,0.0,1.0,1.0,2.0,0.5,0.4848,0.77,0.2836
108.0,2.0,0.0,5.0,10.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.77,0.2239
130.0,2.0,0.0,5.0,11.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.73,0.2985
181.0,2.0,0.0,5.0,14.0,0.0,1.0,1.0,1.0,0.64,0.6061,0.69,0.2239
155.0,2.0,0.0,5.0,15.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.61,0.19399999999999998
218.0,2.0,0.0,5.0,20.0,0.0,1.0,1.0,2.0,0.62,0.6061,0.69,0.1343
186.0,2.0,0.0,5.0,9.0,0.0,2.0,1.0,2.0,0.6,0.5758,0.78,0.3582
127.0,2.0,0.0,5.0,10.0,0.0,2.0,1.0,2.0,0.64,0.6061,0.69,0.3582
140.0,2.0,0.0,5.0,11.0,0.0,2.0,1.0,2.0,0.66,0.6212,0.65,0.3284
158.0,2.0,0.0,5.0,14.0,0.0,2.0,1.0,2.0,0.7,0.6515,0.58,0.5224
271.0,2.0,0.0,5.0,16.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.54,0.4627
517.0,2.0,0.0,5.0,17.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.54,0.4627
544.0,2.0,0.0,5.0,18.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.48,0.4179
290.0,2.0,0.0,5.0,20.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.61,0.19399999999999998
7.0,2.0,0.0,5.0,1.0,0.0,3.0,1.0,3.0,0.5,0.4848,0.82,0.2836
4.0,2.0,0.0,5.0,2.0,0.0,3.0,1.0,3.0,0.5,0.4848,0.82,0.2836
72.0,2.0,0.0,5.0,11.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.82,0.3284
410.0,2.0,0.0,5.0,17.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.71,0.2537
396.0,2.0,0.0,5.0,18.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.67,0.2537
296.0,2.0,0.0,5.0,19.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.58,0.3582
191.0,2.0,0.0,5.0,20.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.62,0.3284
150.0,2.0,0.0,5.0,21.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.62,0.1642
10.0,2.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.34,0.3333,0.71,0.19399999999999998
5.0,2.0,0.0,5.0,2.0,0.0,4.0,1.0,1.0,0.34,0.3182,0.66,0.2239
30.0,2.0,0.0,5.0,5.0,0.0,4.0,1.0,1.0,0.34,0.3182,0.66,0.2537
148.0,2.0,0.0,5.0,11.0,0.0,4.0,1.0,1.0,0.52,0.5,0.36,0.4478
196.0,2.0,0.0,5.0,12.0,0.0,4.0,1.0,1.0,0.52,0.5,0.34,0.3582
192.0,2.0,0.0,5.0,13.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.3,0.5821
154.0,2.0,0.0,5.0,14.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.28,0.4478
56.0,2.0,0.0,5.0,0.0,0.0,5.0,1.0,1.0,0.44,0.4394,0.44,0.1642
222.0,2.0,0.0,5.0,7.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.82,0.0
165.0,2.0,0.0,5.0,11.0,0.0,5.0,1.0,2.0,0.54,0.5152,0.49,0.3284
246.0,2.0,0.0,5.0,12.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.49,0.3582
470.0,2.0,0.0,5.0,18.0,0.0,5.0,1.0,3.0,0.54,0.5152,0.52,0.3582
378.0,2.0,0.0,5.0,14.0,0.0,6.0,0.0,3.0,0.6,0.6212,0.35,0.1642
354.0,2.0,0.0,5.0,17.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.4,0.2239
289.0,2.0,0.0,5.0,18.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.37,0.1642
219.0,2.0,0.0,5.0,20.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.43,0.1343
182.0,2.0,0.0,5.0,21.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.49,0.2239
120.0,2.0,0.0,5.0,22.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.49,0.19399999999999998
31.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.72,0.0896
160.0,2.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.52,0.2239
244.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,1.0,0.58,0.5455,0.49,0.1343
390.0,2.0,0.0,5.0,13.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.49,0.1343
366.0,2.0,0.0,5.0,14.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.49,0.0
239.0,2.0,0.0,5.0,19.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.64,0.0
174.0,2.0,0.0,5.0,20.0,0.0,0.0,0.0,1.0,0.52,0.5,0.77,0.1343
53.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.82,0.0896
89.0,2.0,0.0,5.0,6.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.72,0.2537
125.0,2.0,0.0,5.0,11.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.46,0.2239
199.0,2.0,0.0,5.0,15.0,0.0,1.0,1.0,1.0,0.62,0.6212,0.41,0.2239
239.0,2.0,0.0,5.0,20.0,0.0,1.0,1.0,1.0,0.54,0.5152,0.49,0.19399999999999998
156.0,2.0,0.0,5.0,21.0,0.0,1.0,1.0,1.0,0.52,0.5,0.59,0.1343
5.0,2.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.58,0.1343
4.0,2.0,0.0,5.0,3.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.54,0.19399999999999998
2.0,2.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.62,0.2537
29.0,2.0,0.0,5.0,5.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.66,0.2239
112.0,2.0,0.0,5.0,6.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.67,0.1343
314.0,2.0,0.0,5.0,7.0,0.0,2.0,1.0,2.0,0.44,0.4394,0.62,0.1343
205.0,2.0,0.0,5.0,9.0,0.0,2.0,1.0,2.0,0.52,0.5,0.48,0.1045
125.0,2.0,0.0,5.0,11.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.43,0.1343
217.0,2.0,0.0,5.0,12.0,0.0,2.0,1.0,2.0,0.6,0.6212,0.38,0.0
202.0,2.0,0.0,5.0,13.0,0.0,2.0,1.0,2.0,0.62,0.6212,0.38,0.2537
611.0,2.0,0.0,5.0,17.0,0.0,2.0,1.0,1.0,0.64,0.6212,0.33,0.0
203.0,2.0,0.0,5.0,21.0,0.0,2.0,1.0,1.0,0.54,0.5152,0.52,0.0
81.0,2.0,0.0,5.0,23.0,0.0,2.0,1.0,2.0,0.52,0.5,0.59,0.1343
38.0,2.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,0.52,0.5,0.55,0.1343
10.0,2.0,0.0,5.0,2.0,0.0,3.0,1.0,1.0,0.52,0.5,0.59,0.0
2.0,2.0,0.0,5.0,4.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.88,0.1343
20.0,2.0,0.0,5.0,5.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.88,0.1343
318.0,2.0,0.0,5.0,7.0,0.0,3.0,1.0,1.0,0.48,0.4697,0.72,0.19399999999999998
141.0,2.0,0.0,5.0,11.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.64,0.0896
226.0,2.0,0.0,5.0,12.0,0.0,3.0,1.0,1.0,0.6,0.6212,0.56,0.0
289.0,2.0,0.0,5.0,16.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.39,0.0
273.0,2.0,0.0,5.0,20.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.64,0.1343
81.0,2.0,0.0,5.0,23.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.88,0.2537
17.0,2.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.46,0.4545,0.88,0.2239
5.0,2.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.88,0.1343
207.0,2.0,0.0,5.0,12.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.6,0.2239
217.0,2.0,0.0,5.0,15.0,0.0,4.0,1.0,2.0,0.64,0.6212,0.53,0.2537
527.0,2.0,0.0,5.0,18.0,0.0,4.0,1.0,1.0,0.62,0.6061,0.69,0.2239
364.0,2.0,0.0,5.0,19.0,0.0,4.0,1.0,2.0,0.6,0.6061,0.64,0.19399999999999998
172.0,2.0,0.0,5.0,22.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.83,0.19399999999999998
52.0,2.0,0.0,5.0,0.0,0.0,5.0,1.0,2.0,0.52,0.5,0.83,0.1642
5.0,2.0,0.0,5.0,4.0,0.0,5.0,1.0,3.0,0.5,0.4848,0.88,0.1642
82.0,2.0,0.0,5.0,6.0,0.0,5.0,1.0,3.0,0.5,0.4848,0.88,0.1343
233.0,2.0,0.0,5.0,9.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.88,0.19399999999999998
198.0,2.0,0.0,5.0,15.0,0.0,5.0,1.0,2.0,0.52,0.5,0.88,0.1642
300.0,2.0,0.0,5.0,16.0,0.0,5.0,1.0,2.0,0.52,0.5,0.88,0.1343
398.0,2.0,0.0,5.0,18.0,0.0,5.0,1.0,3.0,0.52,0.5,0.88,0.1642
154.0,2.0,0.0,5.0,21.0,0.0,5.0,1.0,2.0,0.52,0.5,0.84,0.1642
119.0,2.0,0.0,5.0,23.0,0.0,5.0,1.0,3.0,0.5,0.4848,0.88,0.1642
100.0,2.0,0.0,5.0,9.0,0.0,6.0,0.0,2.0,0.52,0.5,0.94,0.0896
216.0,2.0,0.0,5.0,14.0,0.0,6.0,0.0,2.0,0.54,0.5152,0.94,0.1343
59.0,2.0,0.0,5.0,21.0,0.0,6.0,0.0,3.0,0.54,0.5152,0.94,0.2239
26.0,2.0,0.0,5.0,22.0,0.0,6.0,0.0,3.0,0.54,0.5152,0.94,0.1642
32.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.52,0.5,1.0,0.0
13.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.52,0.5,1.0,0.0
42.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,2.0,0.52,0.5,1.0,0.1343
70.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,2.0,0.54,0.5152,0.94,0.1343
134.0,2.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0.58,0.5455,0.83,0.2537
226.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,1.0,0.58,0.5455,0.83,0.2239
322.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,0.6,0.5758,0.78,0.2239
231.0,2.0,0.0,5.0,19.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.83,0.1045
272.0,2.0,0.0,5.0,7.0,0.0,1.0,1.0,1.0,0.52,0.5,0.83,0.2836
185.0,2.0,0.0,5.0,11.0,0.0,1.0,1.0,1.0,0.64,0.6212,0.57,0.0
165.0,2.0,0.0,5.0,15.0,0.0,1.0,1.0,1.0,0.72,0.6667,0.51,0.0
31.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.88,0.0
4.0,2.0,0.0,5.0,3.0,0.0,2.0,1.0,3.0,0.54,0.5152,0.94,0.2537
151.0,2.0,0.0,5.0,7.0,0.0,2.0,1.0,2.0,0.52,0.5,0.94,0.2537
207.0,2.0,0.0,5.0,9.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.88,0.2537
153.0,2.0,0.0,5.0,12.0,0.0,2.0,1.0,3.0,0.56,0.5303,0.83,0.4179
290.0,2.0,0.0,5.0,16.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.61,0.3284
56.0,2.0,0.0,5.0,23.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.88,0.2537
6.0,2.0,0.0,5.0,2.0,0.0,3.0,1.0,3.0,0.52,0.5,0.94,0.2239
9.0,2.0,0.0,5.0,5.0,0.0,3.0,1.0,1.0,0.52,0.5,1.0,0.2239
101.0,2.0,0.0,5.0,6.0,0.0,3.0,1.0,1.0,0.52,0.5,1.0,0.1343
202.0,2.0,0.0,5.0,9.0,0.0,3.0,1.0,3.0,0.56,0.5303,0.83,0.2537
122.0,2.0,0.0,5.0,13.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.83,0.3284
138.0,2.0,0.0,5.0,14.0,0.0,3.0,1.0,2.0,0.58,0.5455,0.78,0.2836
167.0,2.0,0.0,5.0,15.0,0.0,3.0,1.0,1.0,0.6,0.5758,0.78,0.2537
294.0,2.0,0.0,5.0,16.0,0.0,3.0,1.0,1.0,0.6,0.5909,0.73,0.19399999999999998
213.0,2.0,0.0,5.0,20.0,0.0,3.0,1.0,3.0,0.56,0.5303,0.88,0.1343
59.0,2.0,0.0,5.0,23.0,0.0,3.0,1.0,1.0,0.52,0.5,0.94,0.0896
6.0,2.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.94,0.0
4.0,2.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,0.48,0.4697,1.0,0.0
5.0,2.0,0.0,5.0,4.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.94,0.0
547.0,2.0,0.0,5.0,17.0,0.0,4.0,1.0,1.0,0.56,0.5303,0.78,0.1642
282.0,2.0,0.0,5.0,20.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.77,0.2836
209.0,2.0,0.0,5.0,21.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.77,0.2836
79.0,2.0,0.0,5.0,22.0,0.0,4.0,1.0,3.0,0.5,0.4848,0.82,0.2985
5.0,2.0,0.0,5.0,4.0,0.0,5.0,1.0,1.0,0.44,0.4394,0.94,0.0896
319.0,2.0,0.0,5.0,7.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.77,0.1642
234.0,2.0,0.0,5.0,9.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.68,0.2239
473.0,2.0,0.0,5.0,18.0,0.0,5.0,1.0,1.0,0.6,0.6212,0.56,0.1642
152.0,2.0,0.0,5.0,22.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.73,0.0
115.0,2.0,0.0,5.0,23.0,0.0,5.0,1.0,1.0,0.52,0.5,0.72,0.1642
444.0,2.0,0.0,5.0,17.0,0.0,6.0,0.0,2.0,0.72,0.6515,0.42,0.1642
248.0,2.0,0.0,5.0,20.0,0.0,6.0,0.0,1.0,0.62,0.6061,0.61,0.0
227.0,2.0,0.0,5.0,21.0,0.0,6.0,0.0,1.0,0.62,0.6061,0.61,0.1045
12.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.5,0.4848,1.0,0.0
18.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.52,0.5,0.94,0.1045
40.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.88,0.1045
94.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,0.6,0.5909,0.73,0.0896
273.0,2.0,0.0,5.0,16.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.61,0.1343
306.0,2.0,0.0,5.0,17.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.2537
65.0,2.0,0.0,5.0,23.0,0.0,0.0,0.0,2.0,0.58,0.5455,0.83,0.1343
187.0,2.0,0.0,5.0,14.0,0.0,1.0,1.0,2.0,0.72,0.6818,0.62,0.5224
429.0,2.0,0.0,5.0,17.0,0.0,1.0,1.0,3.0,0.72,0.6818,0.7,0.3881
453.0,2.0,0.0,5.0,18.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.2836
358.0,2.0,0.0,5.0,19.0,0.0,1.0,1.0,1.0,0.7,0.6667,0.74,0.2239
188.0,2.0,0.0,5.0,21.0,0.0,1.0,1.0,1.0,0.64,0.5758,0.89,0.2239
131.0,2.0,0.0,5.0,22.0,0.0,1.0,1.0,1.0,0.62,0.5455,0.94,0.2239
138.0,2.0,0.0,5.0,9.0,0.0,2.0,1.0,2.0,0.64,0.6061,0.73,0.19399999999999998
153.0,2.0,0.0,5.0,14.0,0.0,2.0,1.0,1.0,0.78,0.6970000000000001,0.46,0.2836
277.0,2.0,0.0,5.0,16.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.69,0.19399999999999998
189.0,2.0,0.0,5.0,21.0,0.0,2.0,1.0,1.0,0.64,0.5909,0.78,0.0896
35.0,2.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,0.6,0.5606,0.83,0.2239
8.0,2.0,0.0,5.0,1.0,0.0,3.0,1.0,3.0,0.58,0.5455,0.83,0.19399999999999998
531.0,2.0,0.0,5.0,8.0,0.0,3.0,1.0,1.0,0.64,0.6061,0.69,0.2239
168.0,2.0,0.0,5.0,14.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.55,0.1642
601.0,2.0,0.0,5.0,17.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.51,0.2239
517.0,2.0,0.0,5.0,18.0,0.0,3.0,1.0,1.0,0.72,0.6667,0.58,0.2239
405.0,2.0,0.0,5.0,19.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.1343
4.0,2.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,0.6,0.5455,0.88,0.0896
489.0,2.0,0.0,5.0,8.0,0.0,4.0,1.0,2.0,0.66,0.6061,0.83,0.1642
216.0,2.0,0.0,5.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6818,0.7,0.1642
143.0,2.0,0.0,5.0,10.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.74,0.2836
197.0,2.0,0.0,5.0,13.0,0.0,4.0,1.0,1.0,0.82,0.7727,0.52,0.2836
189.0,2.0,0.0,5.0,14.0,0.0,4.0,1.0,1.0,0.82,0.7727,0.52,0.2836
141.0,2.0,0.0,5.0,15.0,0.0,4.0,1.0,2.0,0.82,0.7576,0.46,0.2836
291.0,2.0,0.0,5.0,16.0,0.0,4.0,1.0,2.0,0.8,0.7424,0.49,0.3582
494.0,2.0,0.0,5.0,17.0,0.0,4.0,1.0,1.0,0.8,0.7273,0.46,0.2836
478.0,2.0,0.0,5.0,18.0,0.0,4.0,1.0,1.0,0.8,0.7273,0.46,0.3284
378.0,2.0,0.0,5.0,19.0,0.0,4.0,1.0,1.0,0.78,0.6970000000000001,0.46,0.3284
50.0,2.0,0.0,5.0,1.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.2985
418.0,2.0,0.0,5.0,8.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.74,0.2836
399.0,2.0,0.0,5.0,18.0,0.0,5.0,1.0,2.0,0.72,0.6818,0.62,0.2985
144.0,2.0,0.0,5.0,20.0,0.0,5.0,1.0,2.0,0.62,0.5909,0.73,0.2239
55.0,2.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.88,0.19399999999999998
15.0,2.0,0.0,5.0,3.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.88,0.2239
19.0,2.0,0.0,5.0,6.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.83,0.2537
385.0,2.0,0.0,5.0,13.0,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.2239
382.0,2.0,0.0,5.0,14.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.2239
341.0,2.0,0.0,5.0,17.0,0.0,6.0,0.0,1.0,0.74,0.6818,0.55,0.2985
252.0,2.0,0.0,5.0,19.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.65,0.19399999999999998
201.0,2.0,0.0,5.0,21.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.74,0.2985
161.0,2.0,0.0,5.0,22.0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.2239
125.0,2.0,0.0,5.0,23.0,0.0,6.0,0.0,1.0,0.64,0.5758,0.83,0.19399999999999998
83.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.83,0.2239
15.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,0.62,0.5606,0.88,0.19399999999999998
96.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,2.0,0.62,0.5606,0.88,0.2239
152.0,2.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,0.62,0.5455,0.94,0.2537
402.0,2.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0,0.7,0.6667,0.74,0.2239
418.0,2.0,0.0,5.0,13.0,0.0,0.0,0.0,1.0,0.72,0.6818,0.7,0.2836
351.0,2.0,0.0,5.0,14.0,0.0,0.0,0.0,1.0,0.74,0.6970000000000001,0.7,0.2836
376.0,2.0,0.0,5.0,15.0,0.0,0.0,0.0,1.0,0.74,0.6970000000000001,0.7,0.2985
361.0,2.0,0.0,5.0,16.0,0.0,0.0,0.0,1.0,0.74,0.6970000000000001,0.7,0.2836
229.0,2.0,0.0,5.0,21.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.83,0.1642
103.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.64,0.5606,0.94,0.19399999999999998
7.0,2.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,0.62,0.5455,0.94,0.1045
321.0,2.0,0.0,5.0,11.0,1.0,1.0,0.0,1.0,0.82,0.7727,0.52,0.0
309.0,2.0,0.0,5.0,16.0,1.0,1.0,0.0,1.0,0.88,0.7879,0.37,0.2836
149.0,2.0,0.0,5.0,21.0,1.0,1.0,0.0,1.0,0.74,0.6970000000000001,0.7,0.1343
17.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,0.68,0.6364,0.89,0.0896
12.0,2.0,0.0,5.0,2.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.94,0.1343
3.0,2.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.0896
26.0,2.0,0.0,5.0,5.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.0896
235.0,2.0,0.0,5.0,7.0,0.0,2.0,1.0,1.0,0.74,0.6970000000000001,0.66,0.1045
406.0,2.0,0.0,5.0,8.0,0.0,2.0,1.0,1.0,0.78,0.7424,0.59,0.1343
175.0,2.0,0.0,5.0,9.0,0.0,2.0,1.0,1.0,0.8,0.7576,0.55,0.1343
495.0,2.0,0.0,5.0,17.0,0.0,2.0,1.0,1.0,0.84,0.8029999999999999,0.53,0.2239
61.0,2.0,0.0,5.0,23.0,0.0,2.0,1.0,1.0,0.72,0.6970000000000001,0.79,0.0896
17.0,2.0,0.0,6.0,1.0,0.0,3.0,1.0,1.0,0.7,0.6667,0.84,0.2537
169.0,2.0,0.0,6.0,12.0,0.0,3.0,1.0,1.0,0.86,0.8333,0.53,0.0
256.0,2.0,0.0,6.0,20.0,0.0,3.0,1.0,2.0,0.74,0.7121,0.79,0.2537
15.0,2.0,0.0,6.0,1.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.38,0.1045
6.0,2.0,0.0,6.0,2.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.39,0.0
31.0,2.0,0.0,6.0,5.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.39,0.2239
203.0,2.0,0.0,6.0,13.0,0.0,4.0,1.0,1.0,0.8,0.6818,0.24,0.3582
572.0,2.0,0.0,6.0,17.0,0.0,4.0,1.0,1.0,0.76,0.6515,0.2,0.5224
248.0,2.0,0.0,6.0,21.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.31,0.19399999999999998
68.0,2.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.38,0.2836
212.0,2.0,0.0,6.0,15.0,0.0,5.0,1.0,1.0,0.7,0.6364,0.28,0.2836
564.0,2.0,0.0,6.0,18.0,0.0,5.0,1.0,1.0,0.7,0.6364,0.24,0.2985
171.0,2.0,0.0,6.0,22.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.35,0.0
125.0,2.0,0.0,6.0,8.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.46,0.0896
369.0,2.0,0.0,6.0,11.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.36,0.1343
150.0,2.0,0.0,6.0,23.0,0.0,6.0,0.0,2.0,0.64,0.6212,0.57,0.0
98.0,2.0,0.0,6.0,8.0,0.0,0.0,0.0,2.0,0.6,0.5909,0.73,0.2537
335.0,2.0,0.0,6.0,12.0,0.0,0.0,0.0,2.0,0.64,0.6061,0.69,0.1045
385.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.58,0.1642
398.0,2.0,0.0,6.0,16.0,0.0,0.0,0.0,1.0,0.72,0.6667,0.51,0.0896
390.0,2.0,0.0,6.0,17.0,0.0,0.0,0.0,1.0,0.74,0.6667,0.51,0.0
279.0,2.0,0.0,6.0,20.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.69,0.19399999999999998
